commodity,consumption,period,region,season,timeslice,units_prices,year
wood,1.27960000000,Peak,UK,A,14,10.019,2020
ser.cooling.high-consumption,0.25580000000,Peak,UK,A,14,0,2020
ser.computing,0.53880000000,Peak,UK,A,14,0,2020
ser.space-heat.high-consumption,14.37830000000,Peak,UK,A,14,0,2020
ser.space-heat.low-consumption,5.78730000000,Peak,UK,A,14,0,2020
ser.lighting.office,13.30960000000,Peak,UK,A,14,0,2020
ser.lighting.other,6.00880000000,Peak,UK,A,14,0,2020
ser.other,1.51330000000,Peak,UK,A,14,0,2020
ser.refrigeration,3.12210000000,Peak,UK,A,14,0,2020
ser.hot-water.high-consumption,3.24830000000,Peak,UK,A,14,0,2020
ser.hot-water.low-consumption,1.27950000000,Peak,UK,A,14,0,2020
nga,7.98630000000,Evening,UK,A,15,12.552,2020
bog,0.00260000000,Evening,UK,A,15,0,2020
biomass,0.00370000000,Evening,UK,A,15,10.019,2020
elc,20.62110000000,Evening,UK,A,15,43.34267522,2020
oil,1.79420000000,Evening,UK,A,15,19.7944343,2020
hco,24.40660000000,Evening,UK,A,15,19.7944343,2020
lfo,4.74450000000,Evening,UK,A,15,19.7944343,2020
wood,1.11310000000,Evening,UK,A,15,10.019,2020
hydrogen,0.27750000000,Evening,UK,A,15,105.016835,2020
ser.cooling.high-consumption,0.38370000000,Evening,UK,A,15,0,2020
ser.cooking,3.44530000000,Evening,UK,A,15,0,2020
ser.computing,0.35920000000,Evening,UK,A,15,0,2020
ser.space-heat.high-consumption,28.60110000000,Evening,UK,A,15,0,2020
ser.space-heat.low-consumption,9.51170000000,Evening,UK,A,15,0,2020
ser.lighting.office,13.30960000000,Evening,UK,A,15,0,2020
ser.lighting.other,6.00880000000,Evening,UK,A,15,0,2020
ser.other,0.64860000000,Evening,UK,A,15,0,2020
ser.refrigeration,1.33810000000,Evening,UK,A,15,0,2020
ser.hot-water.high-consumption,2.42320000000,Evening,UK,A,15,0,2020
ser.hot-water.low-consumption,0.91450000000,Evening,UK,A,15,0,2020
nga,29.74010000000,Night,UK,W,0,12.552,2025
biomass,0.00740000000,Night,UK,W,0,10.019,2025
elc,41.94400000000,Night,UK,W,0,43.34267522,2025
oil,6.42270000000,Night,UK,W,0,19.7944343,2025
hco,14.44810000000,Night,UK,W,0,19.7944343,2025
lfo,4.20340000000,Night,UK,W,0,19.7944343,2025
wood,1.39220000000,Night,UK,W,0,10.019,2025
hydrogen,0.55420000000,Night,UK,W,0,105.016835,2025
ser.cooling.high-consumption,16.27860000000,Night,UK,W,0,0,2025
ser.cooking,7.40160000000,Night,UK,W,0,0,2025
ser.computing,2.50780000000,Night,UK,W,0,0,2025
ser.space-heat.high-consumption,19.90520000000,Night,UK,W,0,0,2025
ser.space-heat.low-consumption,10.04270000000,Night,UK,W,0,0,2025
ser.lighting.office,26.80590000000,Night,UK,W,0,0,2025
ser.lighting.other,12.10180000000,Night,UK,W,0,0,2025
ser.other,2.32220000000,Night,UK,W,0,0,2025
ser.refrigeration,5.98860000000,Night,UK,W,0,0,2025
ser.hot-water.high-consumption,4.82000000000,Night,UK,W,0,0,2025
ser.hot-water.low-consumption,2.05090000000,Night,UK,W,0,0,2025
nga,9.15160000000,Day,UK,W,1,12.552,2025
biomass,0.00290000000,Day,UK,W,1,10.019,2025
elc,13.35820000000,Day,UK,W,1,43.34267522,2025
oil,1.81560000000,Day,UK,W,1,19.7944343,2025
hco,3.74520000000,Day,UK,W,1,19.7944343,2025
lfo,2.05400000000,Day,UK,W,1,19.7944343,2025
wood,0.33590000000,Day,UK,W,1,10.019,2025
hydrogen,0.09240000000,Day,UK,W,1,105.016835,2025
ser.cooling.high-consumption,1.23630000000,Day,UK,W,1,0,2025
ser.cooking,1.23360000000,Day,UK,W,1,0,2025
ser.computing,0.38580000000,Day,UK,W,1,0,2025
ser.space-heat.high-consumption,5.01790000000,Day,UK,W,1,0,2025
ser.space-heat.low-consumption,3.59040000000,Day,UK,W,1,0,2025
ser.lighting.office,8.93530000000,Day,UK,W,1,0,2025
ser.lighting.other,4.03390000000,Day,UK,W,1,0,2025
ser.other,0.92890000000,Day,UK,W,1,0,2025
ser.refrigeration,2.39550000000,Day,UK,W,1,0,2025
ser.hot-water.high-consumption,0.89190000000,Day,UK,W,1,0,2025
ser.hot-water.low-consumption,0.41020000000,Day,UK,W,1,0,2025
nga,7.41440000000,Peak,UK,W,2,12.552,2025
biomass,0.00520000000,Peak,UK,W,2,10.019,2025
elc,19.53020000000,Peak,UK,W,2,43.34267522,2025
oil,1.46830000000,Peak,UK,W,2,19.7944343,2025
hco,3.93690000000,Peak,UK,W,2,19.7944343,2025
lfo,1.86510000000,Peak,UK,W,2,19.7944343,2025
wood,0.90580000000,Peak,UK,W,2,10.019,2025
ser.cooling.high-consumption,1.23630000000,Peak,UK,W,2,0,2025
ser.computing,0.57870000000,Peak,UK,W,2,0,2025
ser.space-heat.high-consumption,5.60970000000,Peak,UK,W,2,0,2025
ser.space-heat.low-consumption,3.77660000000,Peak,UK,W,2,0,2025
ser.lighting.office,11.91380000000,Peak,UK,W,2,0,2025
ser.lighting.other,5.37860000000,Peak,UK,W,2,0,2025
ser.other,1.62550000000,Peak,UK,W,2,0,2025
ser.refrigeration,4.19200000000,Peak,UK,W,2,0,2025
ser.hot-water.high-consumption,3.12900000000,Peak,UK,W,2,0,2025
ser.hot-water.low-consumption,1.35890000000,Peak,UK,W,2,0,2025
nga,10.08360000000,Evening,UK,W,3,12.552,2025
biomass,0.00220000000,Evening,UK,W,3,10.019,2025
elc,16.00660000000,Evening,UK,W,3,43.34267522,2025
oil,3.33570000000,Evening,UK,W,3,19.7944343,2025
hco,7.47890000000,Evening,UK,W,3,19.7944343,2025
lfo,2.30910000000,Evening,UK,W,3,19.7944343,2025
wood,0.69820000000,Evening,UK,W,3,10.019,2025
hydrogen,0.27710000000,Evening,UK,W,3,105.016835,2025
ser.cooling.high-consumption,1.85450000000,Evening,UK,W,3,0,2025
ser.cooking,3.70080000000,Evening,UK,W,3,0,2025
ser.computing,0.38580000000,Evening,UK,W,3,0,2025
ser.space-heat.high-consumption,10.47600000000,Evening,UK,W,3,0,2025
ser.space-heat.low-consumption,5.34140000000,Evening,UK,W,3,0,2025
ser.lighting.office,11.91380000000,Evening,UK,W,3,0,2025
ser.lighting.other,5.37860000000,Evening,UK,W,3,0,2025
ser.other,0.69670000000,Evening,UK,W,3,0,2025
ser.refrigeration,1.79660000000,Evening,UK,W,3,0,2025
ser.hot-water.high-consumption,2.32860000000,Evening,UK,W,3,0,2025
ser.hot-water.low-consumption,0.98230000000,Evening,UK,W,3,0,2025
nga,30.26270000000,Night,UK,P,4,12.552,2025
biomass,0.00740000000,Night,UK,P,4,10.019,2025
elc,42.47110000000,Night,UK,P,4,43.34267522,2025
oil,7.37210000000,Night,UK,P,4,19.7944343,2025
hco,17.79840000000,Night,UK,P,4,19.7944343,2025
lfo,5.08680000000,Night,UK,P,4,19.7944343,2025
wood,1.44850000000,Night,UK,P,4,10.019,2025
hydrogen,0.55420000000,Night,UK,P,4,105.016835,2025
ser.cooling.high-consumption,16.27860000000,Night,UK,P,4,0,2025
ser.cooking,7.40160000000,Night,UK,P,4,0,2025
ser.computing,2.50780000000,Night,UK,P,4,0,2025
ser.space-heat.high-consumption,24.15400000000,Night,UK,P,4,0,2025
ser.space-heat.low-consumption,12.48420000000,Night,UK,P,4,0,2025
ser.lighting.office,26.80590000000,Night,UK,P,4,0,2025
ser.lighting.other,12.10180000000,Night,UK,P,4,0,2025
ser.other,2.32220000000,Night,UK,P,4,0,2025
ser.refrigeration,5.98860000000,Night,UK,P,4,0,2025
ser.hot-water.high-consumption,5.04870000000,Night,UK,P,4,0,2025
ser.hot-water.low-consumption,2.05390000000,Night,UK,P,4,0,2025
nga,7.09560000000,Day,UK,P,5,12.552,2025
biomass,0.00290000000,Day,UK,P,5,10.019,2025
elc,13.78420000000,Day,UK,P,5,43.34267522,2025
oil,2.12290000000,Day,UK,P,5,19.7944343,2025
hco,4.78630000000,Day,UK,P,5,19.7944343,2025
lfo,2.04670000000,Day,UK,P,5,19.7944343,2025
wood,0.31280000000,Day,UK,P,5,10.019,2025
hydrogen,0.09240000000,Day,UK,P,5,105.016835,2025
ser.cooling.high-consumption,1.23630000000,Day,UK,P,5,0,2025
ser.cooking,1.23360000000,Day,UK,P,5,0,2025
ser.computing,0.38580000000,Day,UK,P,5,0,2025
ser.space-heat.high-consumption,6.38900000000,Day,UK,P,5,0,2025
ser.space-heat.low-consumption,4.38040000000,Day,UK,P,5,0,2025
ser.lighting.office,8.93530000000,Day,UK,P,5,0,2025
ser.lighting.other,4.03390000000,Day,UK,P,5,0,2025
ser.other,0.92890000000,Day,UK,P,5,0,2025
ser.refrigeration,2.39550000000,Day,UK,P,5,0,2025
ser.hot-water.high-consumption,0.96180000000,Day,UK,P,5,0,2025
ser.hot-water.low-consumption,0.41550000000,Day,UK,P,5,0,2025
nga,6.48650000000,Peak,UK,P,6,12.552,2025
biomass,0.00520000000,Peak,UK,P,6,10.019,2025
elc,19.73900000000,Peak,UK,P,6,43.34267522,2025
oil,1.78100000000,Peak,UK,P,6,19.7944343,2025
hco,5.31510000000,Peak,UK,P,6,19.7944343,2025
lfo,1.99200000000,Peak,UK,P,6,19.7944343,2025
wood,0.92380000000,Peak,UK,P,6,10.019,2025
ser.cooling.high-consumption,1.23630000000,Peak,UK,P,6,0,2025
ser.computing,0.57870000000,Peak,UK,P,6,0,2025
ser.space-heat.high-consumption,7.28660000000,Peak,UK,P,6,0,2025
ser.space-heat.low-consumption,4.58060000000,Peak,UK,P,6,0,2025
ser.lighting.office,11.91380000000,Peak,UK,P,6,0,2025
ser.lighting.other,5.37860000000,Peak,UK,P,6,0,2025
ser.other,1.62550000000,Peak,UK,P,6,0,2025
ser.refrigeration,4.19200000000,Peak,UK,P,6,0,2025
ser.hot-water.high-consumption,3.28300000000,Peak,UK,P,6,0,2025
ser.hot-water.low-consumption,1.37020000000,Peak,UK,P,6,0,2025
nga,10.15480000000,Evening,UK,P,7,12.552,2025
biomass,0.00220000000,Evening,UK,P,7,10.019,2025
elc,16.37790000000,Evening,UK,P,7,43.34267522,2025
oil,3.82090000000,Evening,UK,P,7,19.7944343,2025
hco,9.64260000000,Evening,UK,P,7,19.7944343,2025
lfo,2.70880000000,Evening,UK,P,7,19.7944343,2025
wood,0.74270000000,Evening,UK,P,7,10.019,2025
hydrogen,0.27710000000,Evening,UK,P,7,105.016835,2025
ser.cooling.high-consumption,1.85450000000,Evening,UK,P,7,0,2025
ser.cooking,3.70080000000,Evening,UK,P,7,0,2025
ser.computing,0.38580000000,Evening,UK,P,7,0,2025
ser.space-heat.high-consumption,13.27040000000,Evening,UK,P,7,0,2025
ser.space-heat.low-consumption,6.58890000000,Evening,UK,P,7,0,2025
ser.lighting.office,11.91380000000,Evening,UK,P,7,0,2025
ser.lighting.other,5.37860000000,Evening,UK,P,7,0,2025
ser.other,0.69670000000,Evening,UK,P,7,0,2025
ser.refrigeration,1.79660000000,Evening,UK,P,7,0,2025
ser.hot-water.high-consumption,2.52120000000,Evening,UK,P,7,0,2025
ser.hot-water.low-consumption,0.98230000000,Evening,UK,P,7,0,2025
nga,54.99870000000,Night,UK,S,8,12.552,2025
biomass,0.00740000000,Night,UK,S,8,10.019,2025
elc,43.63050000000,Night,UK,S,8,43.34267522,2025
oil,2.91460000000,Night,UK,S,8,19.7944343,2025
hco,2.69680000000,Night,UK,S,8,19.7944343,2025
lfo,0.42330000000,Night,UK,S,8,19.7944343,2025
wood,1.03260000000,Night,UK,S,8,10.019,2025
hydrogen,0.55420000000,Night,UK,S,8,105.016835,2025
ser.cooling.high-consumption,54.26190000000,Night,UK,S,8,0,2025
ser.cooking,7.40160000000,Night,UK,S,8,0,2025
ser.computing,2.50780000000,Night,UK,S,8,0,2025
ser.space-heat.high-consumption,3.92340000000,Night,UK,S,8,0,2025
ser.space-heat.low-consumption,1.02080000000,Night,UK,S,8,0,2025
ser.lighting.office,21.44480000000,Night,UK,S,8,0,2025
ser.lighting.other,9.68140000000,Night,UK,S,8,0,2025
ser.other,2.32220000000,Night,UK,S,8,0,2025
ser.refrigeration,7.18640000000,Night,UK,S,8,0,2025
ser.hot-water.high-consumption,3.58420000000,Night,UK,S,8,0,2025
ser.hot-water.low-consumption,1.91530000000,Night,UK,S,8,0,2025
nga,5.98020000000,Day,UK,S,9,12.552,2025
biomass,0.00290000000,Day,UK,S,9,10.019,2025
elc,13.78200000000,Day,UK,S,9,43.34267522,2025
oil,0.57300000000,Day,UK,S,9,19.7944343,2025
hco,0.15450000000,Day,UK,S,9,19.7944343,2025
lfo,0.22090000000,Day,UK,S,9,19.7944343,2025
wood,0.18510000000,Day,UK,S,9,10.019,2025
hydrogen,0.09240000000,Day,UK,S,9,105.016835,2025
ser.cooling.high-consumption,4.12120000000,Day,UK,S,9,0,2025
ser.cooking,1.23360000000,Day,UK,S,9,0,2025
ser.computing,0.38580000000,Day,UK,S,9,0,2025
ser.space-heat.high-consumption,0.11790000000,Day,UK,S,9,0,2025
ser.space-heat.low-consumption,0.39460000000,Day,UK,S,9,0,2025
ser.lighting.office,7.14830000000,Day,UK,S,9,0,2025
ser.lighting.other,3.22710000000,Day,UK,S,9,0,2025
ser.other,0.92890000000,Day,UK,S,9,0,2025
ser.refrigeration,2.87450000000,Day,UK,S,9,0,2025
ser.hot-water.high-consumption,0.61460000000,Day,UK,S,9,0,2025
ser.hot-water.low-consumption,0.37740000000,Day,UK,S,9,0,2025
nga,5.76300000000,Peak,UK,S,10,12.552,2025
biomass,0.00520000000,Peak,UK,S,10,10.019,2025
elc,18.14410000000,Peak,UK,S,10,43.34267522,2025
oil,0.25750000000,Peak,UK,S,10,19.7944343,2025
hco,0.25990000000,Peak,UK,S,10,19.7944343,2025
lfo,0.27300000000,Peak,UK,S,10,19.7944343,2025
wood,0.68910000000,Peak,UK,S,10,10.019,2025
ser.cooling.high-consumption,4.12120000000,Peak,UK,S,10,0,2025
ser.computing,0.57870000000,Peak,UK,S,10,0,2025
ser.space-heat.high-consumption,0.19330000000,Peak,UK,S,10,0,2025
ser.space-heat.low-consumption,0.66220000000,Peak,UK,S,10,0,2025
ser.lighting.office,9.53100000000,Peak,UK,S,10,0,2025
ser.lighting.other,4.30290000000,Peak,UK,S,10,0,2025
ser.other,1.62550000000,Peak,UK,S,10,0,2025
ser.refrigeration,5.03050000000,Peak,UK,S,10,0,2025
ser.hot-water.high-consumption,2.43050000000,Peak,UK,S,10,0,2025
ser.hot-water.low-consumption,1.29570000000,Peak,UK,S,10,0,2025
nga,9.56410000000,Evening,UK,S,11,12.552,2025
biomass,0.00220000000,Evening,UK,S,11,10.019,2025
elc,13.67190000000,Evening,UK,S,11,43.34267522,2025
oil,1.43850000000,Evening,UK,S,11,19.7944343,2025
hco,0.09790000000,Evening,UK,S,11,19.7944343,2025
lfo,0.18800000000,Evening,UK,S,11,19.7944343,2025
wood,0.45170000000,Evening,UK,S,11,10.019,2025
hydrogen,0.27710000000,Evening,UK,S,11,105.016835,2025
ser.cooling.high-consumption,6.18170000000,Evening,UK,S,11,0,2025
ser.cooking,3.70080000000,Evening,UK,S,11,0,2025
ser.computing,0.38580000000,Evening,UK,S,11,0,2025
ser.space-heat.low-consumption,0.46220000000,Evening,UK,S,11,0,2025
ser.lighting.office,9.53100000000,Evening,UK,S,11,0,2025
ser.lighting.other,4.30290000000,Evening,UK,S,11,0,2025
ser.other,0.69670000000,Evening,UK,S,11,0,2025
ser.refrigeration,2.15590000000,Evening,UK,S,11,0,2025
ser.hot-water.high-consumption,1.54080000000,Evening,UK,S,11,0,2025
ser.hot-water.low-consumption,0.96520000000,Evening,UK,S,11,0,2025
nga,27.63680000000,Night,UK,A,12,12.552,2025
biomass,0.00740000000,Night,UK,A,12,10.019,2025
elc,44.73430000000,Night,UK,A,12,43.34267522,2025
oil,11.31820000000,Night,UK,A,12,19.7944343,2025
hco,38.11650000000,Night,UK,A,12,19.7944343,2025
lfo,9.12740000000,Night,UK,A,12,19.7944343,2025
wood,1.56180000000,Night,UK,A,12,10.019,2025
hydrogen,0.55420000000,Night,UK,A,12,105.016835,2025
ser.cooling.high-consumption,3.61750000000,Night,UK,A,12,0,2025
ser.cooking,7.40160000000,Night,UK,A,12,0,2025
ser.computing,2.50780000000,Night,UK,A,12,0,2025
ser.space-heat.high-consumption,52.94280000000,Night,UK,A,12,0,2025
ser.space-heat.low-consumption,22.63220000000,Night,UK,A,12,0,2025
ser.lighting.office,32.16710000000,Night,UK,A,12,0,2025
ser.lighting.other,14.52220000000,Night,UK,A,12,0,2025
ser.other,2.32220000000,Night,UK,A,12,0,2025
ser.refrigeration,4.79090000000,Night,UK,A,12,0,2025
ser.hot-water.high-consumption,5.44250000000,Night,UK,A,12,0,2025
ser.hot-water.low-consumption,2.05390000000,Night,UK,A,12,0,2025
nga,8.23790000000,Day,UK,A,13,12.552,2025
biomass,0.00290000000,Day,UK,A,13,10.019,2025
elc,15.36640000000,Day,UK,A,13,43.34267522,2025
oil,3.39690000000,Day,UK,A,13,19.7944343,2025
hco,10.83160000000,Day,UK,A,13,19.7944343,2025
lfo,3.30720000000,Day,UK,A,13,19.7944343,2025
wood,0.34200000000,Day,UK,A,13,10.019,2025
hydrogen,0.09240000000,Day,UK,A,13,105.016835,2025
ser.cooling.high-consumption,0.27470000000,Day,UK,A,13,0,2025
ser.cooking,1.23360000000,Day,UK,A,13,0,2025
ser.computing,0.38580000000,Day,UK,A,13,0,2025
ser.space-heat.high-consumption,15.18640000000,Day,UK,A,13,0,2025
ser.space-heat.low-consumption,7.65690000000,Day,UK,A,13,0,2025
ser.lighting.office,10.72240000000,Day,UK,A,13,0,2025
ser.lighting.other,4.84070000000,Day,UK,A,13,0,2025
ser.other,0.92890000000,Day,UK,A,13,0,2025
ser.refrigeration,1.91640000000,Day,UK,A,13,0,2025
ser.hot-water.high-consumption,1.08590000000,Day,UK,A,13,0,2025
ser.hot-water.low-consumption,0.41550000000,Day,UK,A,13,0,2025
nga,7.60610000000,Peak,UK,A,14,12.552,2025
biomass,0.00520000000,Peak,UK,A,14,10.019,2025
elc,20.59010000000,Peak,UK,A,14,43.34267522,2025
oil,2.41710000000,Peak,UK,A,14,19.7944343,2025
hco,10.63330000000,Peak,UK,A,14,19.7944343,2025
lfo,2.61420000000,Peak,UK,A,14,19.7944343,2025
wood,0.98180000000,Peak,UK,A,14,10.019,2025
ser.cooling.high-consumption,0.27470000000,Peak,UK,A,14,0,2025
ser.computing,0.57870000000,Peak,UK,A,14,0,2025
ser.space-heat.high-consumption,15.44440000000,Peak,UK,A,14,0,2025
ser.space-heat.low-consumption,6.21640000000,Peak,UK,A,14,0,2025
ser.lighting.office,14.29650000000,Peak,UK,A,14,0,2025
ser.lighting.other,6.45430000000,Peak,UK,A,14,0,2025
ser.other,1.62550000000,Peak,UK,A,14,0,2025
ser.refrigeration,3.35360000000,Peak,UK,A,14,0,2025
ser.hot-water.high-consumption,3.48920000000,Peak,UK,A,14,0,2025
ser.hot-water.low-consumption,1.37440000000,Peak,UK,A,14,0,2025
nga,13.59690000000,Evening,UK,A,15,12.552,2025
biomass,0.00220000000,Evening,UK,A,15,10.019,2025
elc,19.27720000000,Evening,UK,A,15,43.34267522,2025
oil,5.23170000000,Evening,UK,A,15,19.7944343,2025
hco,21.34350000000,Evening,UK,A,15,19.7944343,2025
lfo,4.14820000000,Evening,UK,A,15,19.7944343,2025
wood,0.76630000000,Evening,UK,A,15,10.019,2025
hydrogen,0.27710000000,Evening,UK,A,15,105.016835,2025
ser.cooling.high-consumption,0.41210000000,Evening,UK,A,15,0,2025
ser.cooking,3.70080000000,Evening,UK,A,15,0,2025
ser.computing,0.38580000000,Evening,UK,A,15,0,2025
ser.space-heat.high-consumption,30.72170000000,Evening,UK,A,15,0,2025
ser.space-heat.low-consumption,10.21700000000,Evening,UK,A,15,0,2025
ser.lighting.office,14.29650000000,Evening,UK,A,15,0,2025
ser.lighting.other,6.45430000000,Evening,UK,A,15,0,2025
ser.other,0.69670000000,Evening,UK,A,15,0,2025
ser.refrigeration,1.43730000000,Evening,UK,A,15,0,2025
ser.hot-water.high-consumption,2.60290000000,Evening,UK,A,15,0,2025
ser.hot-water.low-consumption,0.98230000000,Evening,UK,A,15,0,2025
nga,31.18900000000,Night,UK,W,0,12.552,2030
biomass,0.00490000000,Night,UK,W,0,10.019,2030
elc,44.56700000000,Night,UK,W,0,43.34267522,2030
oil,7.14360000000,Night,UK,W,0,19.7944343,2030
hco,16.44700000000,Night,UK,W,0,19.7944343,2030
lfo,3.92450000000,Night,UK,W,0,19.7944343,2030
wood,1.16010000000,Night,UK,W,0,10.019,2030
ser.cooling.high-consumption,17.40220000000,Night,UK,W,0,0,2030
ser.cooking,7.91250000000,Night,UK,W,0,0,2030
ser.computing,2.68090000000,Night,UK,W,0,0,2030
ser.space-heat.high-consumption,21.27920000000,Night,UK,W,0,0,2030
ser.space-heat.low-consumption,10.73590000000,Night,UK,W,0,0,2030
ser.lighting.office,28.65630000000,Night,UK,W,0,0,2030
ser.lighting.other,12.93720000000,Night,UK,W,0,0,2030
ser.other,2.48250000000,Night,UK,W,0,0,2030
ser.refrigeration,6.40200000000,Night,UK,W,0,0,2030
ser.hot-water.high-consumption,5.15280000000,Night,UK,W,0,0,2030
ser.hot-water.low-consumption,2.19250000000,Night,UK,W,0,0,2030
nga,4.80950000000,Day,UK,W,1,12.552,2030
biomass,0.00200000000,Day,UK,W,1,10.019,2030
elc,13.44870000000,Day,UK,W,1,43.34267522,2030
oil,2.13500000000,Day,UK,W,1,19.7944343,2030
hco,4.34250000000,Day,UK,W,1,19.7944343,2030
lfo,1.40310000000,Day,UK,W,1,19.7944343,2030
wood,0.21470000000,Day,UK,W,1,10.019,2030
ser.cooling.high-consumption,1.32170000000,Day,UK,W,1,0,2030
ser.cooking,1.31880000000,Day,UK,W,1,0,2030
ser.computing,0.41250000000,Day,UK,W,1,0,2030
ser.space-heat.high-consumption,5.36430000000,Day,UK,W,1,0,2030
ser.space-heat.low-consumption,3.83820000000,Day,UK,W,1,0,2030
ser.lighting.office,9.55210000000,Day,UK,W,1,0,2030
ser.lighting.other,4.31240000000,Day,UK,W,1,0,2030
ser.other,0.99300000000,Day,UK,W,1,0,2030
ser.refrigeration,2.56080000000,Day,UK,W,1,0,2030
ser.hot-water.high-consumption,0.95350000000,Day,UK,W,1,0,2030
ser.hot-water.low-consumption,0.43860000000,Day,UK,W,1,0,2030
nga,5.21070000000,Peak,UK,W,2,12.552,2030
biomass,0.00340000000,Peak,UK,W,2,10.019,2030
elc,20.85470000000,Peak,UK,W,2,43.34267522,2030
oil,1.86100000000,Peak,UK,W,2,19.7944343,2030
hco,4.81070000000,Peak,UK,W,2,19.7944343,2030
lfo,1.47580000000,Peak,UK,W,2,19.7944343,2030
wood,0.75310000000,Peak,UK,W,2,10.019,2030
ser.cooling.high-consumption,1.32170000000,Peak,UK,W,2,0,2030
ser.computing,0.61870000000,Peak,UK,W,2,0,2030
ser.space-heat.high-consumption,5.99700000000,Peak,UK,W,2,0,2030
ser.space-heat.low-consumption,4.03730000000,Peak,UK,W,2,0,2030
ser.lighting.office,12.73610000000,Peak,UK,W,2,0,2030
ser.lighting.other,5.74990000000,Peak,UK,W,2,0,2030
ser.other,1.73780000000,Peak,UK,W,2,0,2030
ser.refrigeration,4.48140000000,Peak,UK,W,2,0,2030
ser.hot-water.high-consumption,3.34500000000,Peak,UK,W,2,0,2030
ser.hot-water.low-consumption,1.45270000000,Peak,UK,W,2,0,2030
nga,9.78320000000,Evening,UK,W,3,12.552,2030
biomass,0.00150000000,Evening,UK,W,3,10.019,2030
elc,17.06770000000,Evening,UK,W,3,43.34267522,2030
oil,3.72950000000,Evening,UK,W,3,19.7944343,2030
hco,8.66640000000,Evening,UK,W,3,19.7944343,2030
lfo,2.08740000000,Evening,UK,W,3,19.7944343,2030
wood,0.56040000000,Evening,UK,W,3,10.019,2030
ser.cooling.high-consumption,1.98250000000,Evening,UK,W,3,0,2030
ser.cooking,3.95630000000,Evening,UK,W,3,0,2030
ser.computing,0.41250000000,Evening,UK,W,3,0,2030
ser.space-heat.high-consumption,11.19920000000,Evening,UK,W,3,0,2030
ser.space-heat.low-consumption,5.71020000000,Evening,UK,W,3,0,2030
ser.lighting.office,12.73610000000,Evening,UK,W,3,0,2030
ser.lighting.other,5.74990000000,Evening,UK,W,3,0,2030
ser.other,0.74480000000,Evening,UK,W,3,0,2030
ser.refrigeration,1.92060000000,Evening,UK,W,3,0,2030
ser.hot-water.high-consumption,2.48940000000,Evening,UK,W,3,0,2030
ser.hot-water.low-consumption,1.05010000000,Evening,UK,W,3,0,2030
nga,32.29930000000,Night,UK,P,4,12.552,2030
biomass,0.00490000000,Night,UK,P,4,10.019,2030
elc,45.07840000000,Night,UK,P,4,43.34267522,2030
oil,8.34670000000,Night,UK,P,4,19.7944343,2030
hco,20.01290000000,Night,UK,P,4,19.7944343,2030
lfo,4.87860000000,Night,UK,P,4,19.7944343,2030
wood,1.21510000000,Night,UK,P,4,10.019,2030
ser.cooling.high-consumption,17.40220000000,Night,UK,P,4,0,2030
ser.cooking,7.91250000000,Night,UK,P,4,0,2030
ser.computing,2.68090000000,Night,UK,P,4,0,2030
ser.space-heat.high-consumption,25.82130000000,Night,UK,P,4,0,2030
ser.space-heat.low-consumption,13.34590000000,Night,UK,P,4,0,2030
ser.lighting.office,28.65630000000,Night,UK,P,4,0,2030
ser.lighting.other,12.93720000000,Night,UK,P,4,0,2030
ser.other,2.48250000000,Night,UK,P,4,0,2030
ser.refrigeration,6.40200000000,Night,UK,P,4,0,2030
ser.hot-water.high-consumption,5.39720000000,Night,UK,P,4,0,2030
ser.hot-water.low-consumption,2.19570000000,Night,UK,P,4,0,2030
nga,5.17230000000,Day,UK,P,5,12.552,2030
biomass,0.00200000000,Day,UK,P,5,10.019,2030
elc,13.61050000000,Day,UK,P,5,43.34267522,2030
oil,2.52430000000,Day,UK,P,5,19.7944343,2030
hco,5.49360000000,Day,UK,P,5,19.7944343,2030
lfo,1.71180000000,Day,UK,P,5,19.7944343,2030
wood,0.23150000000,Day,UK,P,5,10.019,2030
ser.cooling.high-consumption,1.32170000000,Day,UK,P,5,0,2030
ser.cooking,1.31880000000,Day,UK,P,5,0,2030
ser.computing,0.41250000000,Day,UK,P,5,0,2030
ser.space-heat.high-consumption,6.83000000000,Day,UK,P,5,0,2030
ser.space-heat.low-consumption,4.68280000000,Day,UK,P,5,0,2030
ser.lighting.office,9.55210000000,Day,UK,P,5,0,2030
ser.lighting.other,4.31240000000,Day,UK,P,5,0,2030
ser.other,0.99300000000,Day,UK,P,5,0,2030
ser.refrigeration,2.56080000000,Day,UK,P,5,0,2030
ser.hot-water.high-consumption,1.02820000000,Day,UK,P,5,0,2030
ser.hot-water.low-consumption,0.44420000000,Day,UK,P,5,0,2030
nga,5.65980000000,Peak,UK,P,6,12.552,2030
biomass,0.00340000000,Peak,UK,P,6,10.019,2030
elc,21.10930000000,Peak,UK,P,6,43.34267522,2030
oil,2.25710000000,Peak,UK,P,6,19.7944343,2030
hco,6.18840000000,Peak,UK,P,6,19.7944343,2030
lfo,1.79000000000,Peak,UK,P,6,19.7944343,2030
wood,0.79010000000,Peak,UK,P,6,10.019,2030
ser.cooling.high-consumption,1.32170000000,Peak,UK,P,6,0,2030
ser.computing,0.61870000000,Peak,UK,P,6,0,2030
ser.space-heat.high-consumption,7.78960000000,Peak,UK,P,6,0,2030
ser.space-heat.low-consumption,4.89680000000,Peak,UK,P,6,0,2030
ser.lighting.office,12.73610000000,Peak,UK,P,6,0,2030
