commodity,consumption,period,region,season,timeslice,units_prices,year
res.freezers,1.75270000000,Night,UK,W,0,0,2025
res.computers,1.80330000000,Night,UK,W,0,0,2025
res.refrigerators,4.01030000000,Night,UK,W,0,0,2025
res.lighting,19.72730000000,Night,UK,W,0,0,2025
res.other,2.78570000000,Night,UK,W,0,0,2025
res.wet.appliances,5.27060000000,Night,UK,W,0,0,2025
res.space-heat.existing-average,87.62090000000,Night,UK,W,0,0,2025
res.space-heat.new-average,7.06300000000,Night,UK,W,0,0,2025
res.hot-water.existing-average,22.30270000000,Night,UK,W,0,0,2025
res.hot-water.new-average,3.44010000000,Night,UK,W,0,0,2025
elc,55.03290000000,Day,UK,W,1,43.34267522,2025
nga,0.21580000000,Day,UK,W,1,12.552,2025
wood,0.13710000000,Day,UK,W,1,10.019,2025
res.cooking.other,0.56420000000,Day,UK,W,1,0,2025
res.cooking.hobs,0.76970000000,Day,UK,W,1,0,2025
res.cooking.ovens,0.69270000000,Day,UK,W,1,0,2025
res.consumer-electronics.tv,2.52250000000,Day,UK,W,1,0,2025
res.freezers,0.50080000000,Day,UK,W,1,0,2025
res.computers,0.98360000000,Day,UK,W,1,0,2025
res.refrigerators,1.14580000000,Day,UK,W,1,0,2025
res.lighting,78.90920000000,Day,UK,W,1,0,2025
res.other,1.11430000000,Day,UK,W,1,0,2025
res.wet.appliances,2.10830000000,Day,UK,W,1,0,2025
res.space-heat.existing-average,29.14070000000,Day,UK,W,1,0,2025
res.space-heat.new-average,2.34900000000,Day,UK,W,1,0,2025
res.hot-water.existing-average,4.40790000000,Day,UK,W,1,0,2025
res.hot-water.new-average,0.67990000000,Day,UK,W,1,0,2025
elc,60.53630000000,Peak,UK,W,2,43.34267522,2025
nga,0.10860000000,Peak,UK,W,2,12.552,2025
wood,0.06730000000,Peak,UK,W,2,10.019,2025
res.cooking.other,0.28210000000,Peak,UK,W,2,0,2025
res.cooking.hobs,0.38490000000,Peak,UK,W,2,0,2025
res.cooking.ovens,0.34640000000,Peak,UK,W,2,0,2025
res.consumer-electronics.tv,1.57650000000,Peak,UK,W,2,0,2025
res.freezers,0.87640000000,Peak,UK,W,2,0,2025
res.computers,0.26230000000,Peak,UK,W,2,0,2025
res.refrigerators,2.00510000000,Peak,UK,W,2,0,2025
res.lighting,19.72730000000,Peak,UK,W,2,0,2025
res.other,0.97500000000,Peak,UK,W,2,0,2025
res.space-heat.existing-average,33.29240000000,Peak,UK,W,2,0,2025
res.space-heat.new-average,2.68360000000,Peak,UK,W,2,0,2025
res.hot-water.existing-average,14.77940000000,Peak,UK,W,2,0,2025
res.hot-water.new-average,2.27970000000,Peak,UK,W,2,0,2025
elc,83.58960000000,Evening,UK,W,3,43.34267522,2025
nga,0.75350000000,Evening,UK,W,3,12.552,2025
wood,0.04460000000,Evening,UK,W,3,10.019,2025
res.cooking.other,1.97480000000,Evening,UK,W,3,0,2025
res.cooking.hobs,2.69400000000,Evening,UK,W,3,0,2025
res.cooking.ovens,2.42460000000,Evening,UK,W,3,0,2025
res.consumer-electronics.tv,2.20720000000,Evening,UK,W,3,0,2025
res.freezers,0.37560000000,Evening,UK,W,3,0,2025
res.computers,0.88530000000,Evening,UK,W,3,0,2025
res.refrigerators,0.85930000000,Evening,UK,W,3,0,2025
res.lighting,78.90920000000,Evening,UK,W,3,0,2025
res.other,0.83570000000,Evening,UK,W,3,0,2025
res.wet.appliances,1.58120000000,Evening,UK,W,3,0,2025
res.space-heat.existing-average,48.68520000000,Evening,UK,W,3,0,2025
res.space-heat.new-average,3.92440000000,Evening,UK,W,3,0,2025
res.hot-water.existing-average,10.73790000000,Evening,UK,W,3,0,2025
res.hot-water.new-average,1.65630000000,Evening,UK,W,3,0,2025
elc,180.27710000000,Night,UK,P,4,43.34267522,2025
nga,1.07780000000,Night,UK,P,4,12.552,2025
wood,0.03420000000,Night,UK,P,4,10.019,2025
res.cooking.other,2.82120000000,Night,UK,P,4,0,2025
res.cooking.hobs,3.84860000000,Night,UK,P,4,0,2025
res.cooking.ovens,3.46370000000,Night,UK,P,4,0,2025
res.consumer-electronics.tv,6.30620000000,Night,UK,P,4,0,2025
res.freezers,1.75270000000,Night,UK,P,4,0,2025
res.computers,1.80330000000,Night,UK,P,4,0,2025
res.refrigerators,4.01030000000,Night,UK,P,4,0,2025
res.lighting,19.72730000000,Night,UK,P,4,0,2025
res.other,2.78570000000,Night,UK,P,4,0,2025
res.wet.appliances,5.27060000000,Night,UK,P,4,0,2025
res.space-heat.existing-average,108.97150000000,Night,UK,P,4,0,2025
res.space-heat.new-average,8.78400000000,Night,UK,P,4,0,2025
res.hot-water.existing-average,22.45220000000,Night,UK,P,4,0,2025
res.hot-water.new-average,3.46320000000,Night,UK,P,4,0,2025
elc,63.52970000000,Day,UK,P,5,43.34267522,2025
nga,0.21610000000,Day,UK,P,5,12.552,2025
wood,0.08030000000,Day,UK,P,5,10.019,2025
res.cooking.other,0.56420000000,Day,UK,P,5,0,2025
res.cooking.hobs,0.76970000000,Day,UK,P,5,0,2025
res.cooking.ovens,0.69270000000,Day,UK,P,5,0,2025
res.consumer-electronics.tv,2.52250000000,Day,UK,P,5,0,2025
res.freezers,0.50080000000,Day,UK,P,5,0,2025
res.computers,0.98360000000,Day,UK,P,5,0,2025
res.refrigerators,1.14580000000,Day,UK,P,5,0,2025
res.lighting,78.90920000000,Day,UK,P,5,0,2025
res.other,1.11430000000,Day,UK,P,5,0,2025
res.wet.appliances,2.10830000000,Day,UK,P,5,0,2025
res.space-heat.existing-average,36.92400000000,Day,UK,P,5,0,2025
res.space-heat.new-average,2.97640000000,Day,UK,P,5,0,2025
res.hot-water.existing-average,4.49560000000,Day,UK,P,5,0,2025
res.hot-water.new-average,0.69340000000,Day,UK,P,5,0,2025
elc,69.02150000000,Peak,UK,P,6,43.34267522,2025
nga,0.10890000000,Peak,UK,P,6,12.552,2025
wood,0.04370000000,Peak,UK,P,6,10.019,2025
res.cooking.other,0.28210000000,Peak,UK,P,6,0,2025
res.cooking.hobs,0.38490000000,Peak,UK,P,6,0,2025
res.cooking.ovens,0.34640000000,Peak,UK,P,6,0,2025
res.consumer-electronics.tv,1.57650000000,Peak,UK,P,6,0,2025
res.freezers,0.87640000000,Peak,UK,P,6,0,2025
res.computers,0.26230000000,Peak,UK,P,6,0,2025
res.refrigerators,2.00510000000,Peak,UK,P,6,0,2025
res.lighting,19.72730000000,Peak,UK,P,6,0,2025
res.other,0.97500000000,Peak,UK,P,6,0,2025
res.space-heat.existing-average,40.98710000000,Peak,UK,P,6,0,2025
res.space-heat.new-average,3.30390000000,Peak,UK,P,6,0,2025
res.hot-water.existing-average,14.94970000000,Peak,UK,P,6,0,2025
res.hot-water.new-average,2.30590000000,Peak,UK,P,6,0,2025
elc,96.75150000000,Evening,UK,P,7,43.34267522,2025
nga,0.75390000000,Evening,UK,P,7,12.552,2025
wood,0.02530000000,Evening,UK,P,7,10.019,2025
res.cooking.other,1.97480000000,Evening,UK,P,7,0,2025
res.cooking.hobs,2.69400000000,Evening,UK,P,7,0,2025
res.cooking.ovens,2.42460000000,Evening,UK,P,7,0,2025
res.consumer-electronics.tv,2.20720000000,Evening,UK,P,7,0,2025
res.freezers,0.37560000000,Evening,UK,P,7,0,2025
res.computers,0.88530000000,Evening,UK,P,7,0,2025
res.refrigerators,0.85930000000,Evening,UK,P,7,0,2025
res.lighting,78.90920000000,Evening,UK,P,7,0,2025
res.other,0.83570000000,Evening,UK,P,7,0,2025
res.wet.appliances,1.58120000000,Evening,UK,P,7,0,2025
res.space-heat.existing-average,60.86520000000,Evening,UK,P,7,0,2025
res.space-heat.new-average,4.90630000000,Evening,UK,P,7,0,2025
res.hot-water.existing-average,10.73790000000,Evening,UK,P,7,0,2025
res.hot-water.new-average,1.65630000000,Evening,UK,P,7,0,2025
elc,69.27030000000,Night,UK,S,8,43.34267522,2025
nga,1.07420000000,Night,UK,S,8,12.552,2025
wood,0.01120000000,Night,UK,S,8,10.019,2025
res.cooking.other,2.82120000000,Night,UK,S,8,0,2025
res.cooking.hobs,3.84860000000,Night,UK,S,8,0,2025
res.cooking.ovens,3.46370000000,Night,UK,S,8,0,2025
res.consumer-electronics.tv,6.30620000000,Night,UK,S,8,0,2025
res.freezers,2.10330000000,Night,UK,S,8,0,2025
res.computers,1.44260000000,Night,UK,S,8,0,2025
res.refrigerators,4.81230000000,Night,UK,S,8,0,2025
res.lighting,15.78180000000,Night,UK,S,8,0,2025
res.other,2.78570000000,Night,UK,S,8,0,2025
res.wet.appliances,5.27060000000,Night,UK,S,8,0,2025
res.space-heat.existing-average,8.48110000000,Night,UK,S,8,0,2025
res.space-heat.new-average,0.68370000000,Night,UK,S,8,0,2025
res.hot-water.existing-average,19.53000000000,Night,UK,S,8,0,2025
res.hot-water.new-average,3.01240000000,Night,UK,S,8,0,2025
elc,24.11670000000,Day,UK,S,9,43.34267522,2025
nga,0.21490000000,Day,UK,S,9,12.552,2025
wood,0.01710000000,Day,UK,S,9,10.019,2025
res.cooking.other,0.56420000000,Day,UK,S,9,0,2025
res.cooking.hobs,0.76970000000,Day,UK,S,9,0,2025
res.cooking.ovens,0.69270000000,Day,UK,S,9,0,2025
res.consumer-electronics.tv,2.52250000000,Day,UK,S,9,0,2025
res.freezers,0.60090000000,Day,UK,S,9,0,2025
res.computers,0.78690000000,Day,UK,S,9,0,2025
res.refrigerators,1.37490000000,Day,UK,S,9,0,2025
res.lighting,63.12740000000,Day,UK,S,9,0,2025
res.other,1.11430000000,Day,UK,S,9,0,2025
res.wet.appliances,2.10830000000,Day,UK,S,9,0,2025
res.space-heat.existing-average,2.07950000000,Day,UK,S,9,0,2025
res.space-heat.new-average,0.16760000000,Day,UK,S,9,0,2025
res.hot-water.existing-average,3.59810000000,Day,UK,S,9,0,2025
res.hot-water.new-average,0.55500000000,Day,UK,S,9,0,2025
elc,28.85960000000,Peak,UK,S,10,43.34267522,2025
nga,0.10760000000,Peak,UK,S,10,12.552,2025
wood,0.00770000000,Peak,UK,S,10,10.019,2025
res.cooking.other,0.28210000000,Peak,UK,S,10,0,2025
res.cooking.hobs,0.38490000000,Peak,UK,S,10,0,2025
res.cooking.ovens,0.34640000000,Peak,UK,S,10,0,2025
res.consumer-electronics.tv,1.57650000000,Peak,UK,S,10,0,2025
res.freezers,1.05160000000,Peak,UK,S,10,0,2025
res.computers,0.20980000000,Peak,UK,S,10,0,2025
res.refrigerators,2.40620000000,Peak,UK,S,10,0,2025
res.lighting,15.78180000000,Peak,UK,S,10,0,2025
res.other,0.97500000000,Peak,UK,S,10,0,2025
res.space-heat.existing-average,5.09030000000,Peak,UK,S,10,0,2025
res.space-heat.new-average,0.41030000000,Peak,UK,S,10,0,2025
res.hot-water.existing-average,13.22540000000,Peak,UK,S,10,0,2025
res.hot-water.new-average,2.04000000000,Peak,UK,S,10,0,2025
elc,32.17590000000,Evening,UK,S,11,43.34267522,2025
nga,0.75180000000,Evening,UK,S,11,12.552,2025
wood,0.00350000000,Evening,UK,S,11,10.019,2025
res.cooking.other,1.97480000000,Evening,UK,S,11,0,2025
res.cooking.hobs,2.69400000000,Evening,UK,S,11,0,2025
res.cooking.ovens,2.42460000000,Evening,UK,S,11,0,2025
res.consumer-electronics.tv,2.20720000000,Evening,UK,S,11,0,2025
res.freezers,0.45070000000,Evening,UK,S,11,0,2025
res.computers,0.70820000000,Evening,UK,S,11,0,2025
res.refrigerators,1.03120000000,Evening,UK,S,11,0,2025
res.lighting,63.12740000000,Evening,UK,S,11,0,2025
res.other,0.83570000000,Evening,UK,S,11,0,2025
res.wet.appliances,1.58120000000,Evening,UK,S,11,0,2025
res.space-heat.existing-average,2.79280000000,Evening,UK,S,11,0,2025
res.space-heat.new-average,0.22510000000,Evening,UK,S,11,0,2025
res.hot-water.existing-average,9.83800000000,Evening,UK,S,11,0,2025
res.hot-water.new-average,1.51750000000,Evening,UK,S,11,0,2025
elc,274.88950000000,Night,UK,A,12,43.34267522,2025
nga,1.08120000000,Night,UK,A,12,12.552,2025
wood,0.03090000000,Night,UK,A,12,10.019,2025
res.cooking.other,2.82120000000,Night,UK,A,12,0,2025
res.cooking.hobs,3.84860000000,Night,UK,A,12,0,2025
res.cooking.ovens,3.46370000000,Night,UK,A,12,0,2025
res.consumer-electronics.tv,6.30620000000,Night,UK,A,12,0,2025
res.freezers,1.40220000000,Night,UK,A,12,0,2025
res.computers,2.16400000000,Night,UK,A,12,0,2025
res.refrigerators,3.20820000000,Night,UK,A,12,0,2025
res.lighting,23.67280000000,Night,UK,A,12,0,2025
res.other,2.78570000000,Night,UK,A,12,0,2025
res.wet.appliances,5.27060000000,Night,UK,A,12,0,2025
res.space-heat.existing-average,202.01760000000,Night,UK,A,12,0,2025
res.space-heat.new-average,16.28430000000,Night,UK,A,12,0,2025
res.hot-water.existing-average,22.45220000000,Night,UK,A,12,0,2025
res.hot-water.new-average,3.46320000000,Night,UK,A,12,0,2025
elc,98.56400000000,Day,UK,A,13,43.34267522,2025
nga,0.21720000000,Day,UK,A,13,12.552,2025
wood,0.06720000000,Day,UK,A,13,10.019,2025
res.cooking.other,0.56420000000,Day,UK,A,13,0,2025
res.cooking.hobs,0.76970000000,Day,UK,A,13,0,2025
res.cooking.ovens,0.69270000000,Day,UK,A,13,0,2025
res.consumer-electronics.tv,2.52250000000,Day,UK,A,13,0,2025
res.freezers,0.40060000000,Day,UK,A,13,0,2025
res.computers,1.18030000000,Day,UK,A,13,0,2025
res.refrigerators,0.91660000000,Day,UK,A,13,0,2025
res.lighting,94.69100000000,Day,UK,A,13,0,2025
res.other,1.11430000000,Day,UK,A,13,0,2025
res.wet.appliances,2.10830000000,Day,UK,A,13,0,2025
res.space-heat.existing-average,68.50560000000,Day,UK,A,13,0,2025
res.space-heat.new-average,5.52210000000,Day,UK,A,13,0,2025
res.hot-water.existing-average,4.54220000000,Day,UK,A,13,0,2025
res.hot-water.new-average,0.70060000000,Day,UK,A,13,0,2025
elc,87.67950000000,Peak,UK,A,14,43.34267522,2025
nga,0.10950000000,Peak,UK,A,14,12.552,2025
wood,0.03630000000,Peak,UK,A,14,10.019,2025
res.cooking.other,0.28210000000,Peak,UK,A,14,0,2025
res.cooking.hobs,0.38490000000,Peak,UK,A,14,0,2025
res.cooking.ovens,0.34640000000,Peak,UK,A,14,0,2025
res.consumer-electronics.tv,1.57650000000,Peak,UK,A,14,0,2025
res.freezers,0.70110000000,Peak,UK,A,14,0,2025
res.computers,0.31480000000,Peak,UK,A,14,0,2025
res.refrigerators,1.60410000000,Peak,UK,A,14,0,2025
res.lighting,23.67280000000,Peak,UK,A,14,0,2025
res.other,0.97500000000,Peak,UK,A,14,0,2025
res.space-heat.existing-average,58.50930000000,Peak,UK,A,14,0,2025
res.space-heat.new-average,4.71630000000,Peak,UK,A,14,0,2025
res.hot-water.existing-average,15.02400000000,Peak,UK,A,14,0,2025
res.hot-water.new-average,2.31740000000,Peak,UK,A,14,0,2025
elc,137.37130000000,Evening,UK,A,15,43.34267522,2025
nga,0.75530000000,Evening,UK,A,15,12.552,2025
wood,0.02050000000,Evening,UK,A,15,10.019,2025
res.cooking.other,1.97480000000,Evening,UK,A,15,0,2025
res.cooking.hobs,2.69400000000,Evening,UK,A,15,0,2025
res.cooking.ovens,2.42460000000,Evening,UK,A,15,0,2025
res.consumer-electronics.tv,2.20720000000,Evening,UK,A,15,0,2025
res.freezers,0.30050000000,Evening,UK,A,15,0,2025
res.computers,1.06230000000,Evening,UK,A,15,0,2025
res.refrigerators,0.68750000000,Evening,UK,A,15,0,2025
res.lighting,94.69100000000,Evening,UK,A,15,0,2025
res.other,0.83570000000,Evening,UK,A,15,0,2025
res.wet.appliances,1.58120000000,Evening,UK,A,15,0,2025
res.space-heat.existing-average,99.33440000000,Evening,UK,A,15,0,2025
res.space-heat.new-average,8.00720000000,Evening,UK,A,15,0,2025
res.hot-water.existing-average,10.73790000000,Evening,UK,A,15,0,2025
res.hot-water.new-average,1.65630000000,Evening,UK,A,15,0,2025
elc,158.99760000000,Night,UK,W,0,43.34267522,2030
nga,1.07600000000,Night,UK,W,0,12.552,2030
res.cooking.other,2.93610000000,Night,UK,W,0,0,2030
res.cooking.hobs,4.00530000000,Night,UK,W,0,0,2030
res.cooking.ovens,3.60480000000,Night,UK,W,0,0,2030
res.consumer-electronics.tv,6.48470000000,Night,UK,W,0,0,2030
res.freezers,1.82410000000,Night,UK,W,0,0,2030
res.computers,1.85440000000,Night,UK,W,0,0,2030
res.refrigerators,4.17350000000,Night,UK,W,0,0,2030
res.lighting,20.53060000000,Night,UK,W,0,0,2030
res.other,2.89920000000,Night,UK,W,0,0,2030
res.wet.appliances,5.48530000000,Night,UK,W,0,0,2030
res.space-heat.existing-average,86.56350000000,Night,UK,W,0,0,2030
res.space-heat.new-average,9.34740000000,Night,UK,W,0,0,2030
res.hot-water.existing-average,22.03350000000,Night,UK,W,0,0,2030
res.hot-water.new-average,4.55270000000,Night,UK,W,0,0,2030
elc,56.14750000000,Day,UK,W,1,43.34267522,2030
nga,0.21550000000,Day,UK,W,1,12.552,2030
res.cooking.other,0.58720000000,Day,UK,W,1,0,2030
res.cooking.hobs,0.80110000000,Day,UK,W,1,0,2030
res.cooking.ovens,0.72100000000,Day,UK,W,1,0,2030
res.consumer-electronics.tv,2.59390000000,Day,UK,W,1,0,2030
res.freezers,0.52120000000,Day,UK,W,1,0,2030
res.computers,1.01150000000,Day,UK,W,1,0,2030
res.refrigerators,1.19240000000,Day,UK,W,1,0,2030
res.lighting,82.12230000000,Day,UK,W,1,0,2030
res.other,1.15970000000,Day,UK,W,1,0,2030
res.wet.appliances,2.19410000000,Day,UK,W,1,0,2030
res.space-heat.existing-average,28.78910000000,Day,UK,W,1,0,2030
res.space-heat.new-average,3.10870000000,Day,UK,W,1,0,2030
res.hot-water.existing-average,4.35470000000,Day,UK,W,1,0,2030
res.hot-water.new-average,0.89980000000,Day,UK,W,1,0,2030
elc,61.19240000000,Peak,UK,W,2,43.34267522,2030
nga,0.10820000000,Peak,UK,W,2,12.552,2030
res.cooking.other,0.29360000000,Peak,UK,W,2,0,2030
res.cooking.hobs,0.40050000000,Peak,UK,W,2,0,2030
res.cooking.ovens,0.36050000000,Peak,UK,W,2,0,2030
res.consumer-electronics.tv,1.62120000000,Peak,UK,W,2,0,2030
res.freezers,0.91200000000,Peak,UK,W,2,0,2030
res.computers,0.26970000000,Peak,UK,W,2,0,2030
res.refrigerators,2.08680000000,Peak,UK,W,2,0,2030
res.lighting,20.53060000000,Peak,UK,W,2,0,2030
res.other,1.01470000000,Peak,UK,W,2,0,2030
res.space-heat.existing-average,32.89060000000,Peak,UK,W,2,0,2030
res.space-heat.new-average,3.55160000000,Peak,UK,W,2,0,2030
res.hot-water.existing-average,14.60110000000,Peak,UK,W,2,0,2030
res.hot-water.new-average,3.01700000000,Peak,UK,W,2,0,2030
elc,84.95610000000,Evening,UK,W,3,43.34267522,2030
nga,0.75290000000,Evening,UK,W,3,12.552,2030
res.cooking.other,2.05530000000,Evening,UK,W,3,0,2030
res.cooking.hobs,2.80370000000,Evening,UK,W,3,0,2030
res.cooking.ovens,2.52330000000,Evening,UK,W,3,0,2030
res.consumer-electronics.tv,2.26960000000,Evening,UK,W,3,0,2030
res.freezers,0.39090000000,Evening,UK,W,3,0,2030
res.computers,0.91030000000,Evening,UK,W,3,0,2030
res.refrigerators,0.89430000000,Evening,UK,W,3,0,2030
res.lighting,82.12230000000,Evening,UK,W,3,0,2030
res.other,0.86980000000,Evening,UK,W,3,0,2030
res.wet.appliances,1.64560000000,Evening,UK,W,3,0,2030
res.space-heat.existing-average,48.09770000000,Evening,UK,W,3,0,2030
res.space-heat.new-average,5.19370000000,Evening,UK,W,3,0,2030
res.hot-water.existing-average,10.60830000000,Evening,UK,W,3,0,2030
res.hot-water.new-average,2.19200000000,Evening,UK,W,3,0,2030
elc,182.51560000000,Night,UK,P,4,43.34267522,2030
nga,1.07650000000,Night,UK,P,4,12.552,2030
res.cooking.other,2.93610000000,Night,UK,P,4,0,2030
res.cooking.hobs,4.00530000000,Night,UK,P,4,0,2030
res.cooking.ovens,3.60480000000,Night,UK,P,4,0,2030
res.consumer-electronics.tv,6.48470000000,Night,UK,P,4,0,2030
res.freezers,1.82410000000,Night,UK,P,4,0,2030
res.computers,1.85440000000,Night,UK,P,4,0,2030
res.refrigerators,4.17350000000,Night,UK,P,4,0,2030
res.lighting,20.53060000000,Night,UK,P,4,0,2030
res.other,2.89920000000,Night,UK,P,4,0,2030
res.wet.appliances,5.48530000000,Night,UK,P,4,0,2030
res.space-heat.existing-average,107.65640000000,Night,UK,P,4,0,2030
res.space-heat.new-average,11.62500000000,Night,UK,P,4,0,2030
res.hot-water.existing-average,22.18130000000,Night,UK,P,4,0,2030
res.hot-water.new-average,4.58330000000,Night,UK,P,4,0,2030
elc,64.75370000000,Day,UK,P,5,43.34267522,2030
nga,0.21570000000,Day,UK,P,5,12.552,2030
res.cooking.other,0.58720000000,Day,UK,P,5,0,2030
res.cooking.hobs,0.80110000000,Day,UK,P,5,0,2030
res.cooking.ovens,0.72100000000,Day,UK,P,5,0,2030
res.consumer-electronics.tv,2.59390000000,Day,UK,P,5,0,2030
res.freezers,0.52120000000,Day,UK,P,5,0,2030
res.computers,1.01150000000,Day,UK,P,5,0,2030
res.refrigerators,1.19240000000,Day,UK,P,5,0,2030
res.lighting,82.12230000000,Day,UK,P,5,0,2030
res.other,1.15970000000,Day,UK,P,5,0,2030
res.wet.appliances,2.19410000000,Day,UK,P,5,0,2030
res.space-heat.existing-average,36.47840000000,Day,UK,P,5,0,2030
res.space-heat.new-average,3.93900000000,Day,UK,P,5,0,2030
res.hot-water.existing-average,4.44140000000,Day,UK,P,5,0,2030
res.hot-water.new-average,0.91770000000,Day,UK,P,5,0,2030
elc,69.78330000000,Peak,UK,P,6,43.34267522,2030
nga,0.10840000000,Peak,UK,P,6,12.552,2030
res.cooking.other,0.29360000000,Peak,UK,P,6,0,2030
res.cooking.hobs,0.40050000000,Peak,UK,P,6,0,2030
res.cooking.ovens,0.36050000000,Peak,UK,P,6,0,2030
res.consumer-electronics.tv,1.62120000000,Peak,UK,P,6,0,2030
res.freezers,0.91200000000,Peak,UK,P,6,0,2030
res.computers,0.26970000000,Peak,UK,P,6,0,2030
res.refrigerators,2.08680000000,Peak,UK,P,6,0,2030
res.lighting,20.53060000000,Peak,UK,P,6,0,2030
res.other,1.01470000000,Peak,UK,P,6,0,2030
res.space-heat.existing-average,40.49250000000,Peak,UK,P,6,0,2030
res.space-heat.new-average,4.37250000000,Peak,UK,P,6,0,2030
res.hot-water.existing-average,14.76930000000,Peak,UK,P,6,0,2030
res.hot-water.new-average,3.05170000000,Peak,UK,P,6,0,2030
elc,98.28830000000,Evening,UK,P,7,43.34267522,2030
nga,0.75320000000,Evening,UK,P,7,12.552,2030
res.cooking.other,2.05530000000,Evening,UK,P,7,0,2030
res.cooking.hobs,2.80370000000,Evening,UK,P,7,0,2030
res.cooking.ovens,2.52330000000,Evening,UK,P,7,0,2030
res.consumer-electronics.tv,2.26960000000,Evening,UK,P,7,0,2030
res.freezers,0.39090000000,Evening,UK,P,7,0,2030
res.computers,0.91030000000,Evening,UK,P,7,0,2030
res.refrigerators,0.89430000000,Evening,UK,P,7,0,2030
res.lighting,82.12230000000,Evening,UK,P,7,0,2030
res.other,0.86980000000,Evening,UK,P,7,0,2030
res.wet.appliances,1.64560000000,Evening,UK,P,7,0,2030
res.space-heat.existing-average,60.13070000000,Evening,UK,P,7,0,2030
res.space-heat.new-average,6.49310000000,Evening,UK,P,7,0,2030
res.hot-water.existing-average,10.60830000000,Evening,UK,P,7,0,2030
res.hot-water.new-average,2.19200000000,Evening,UK,P,7,0,2030
elc,70.17520000000,Night,UK,S,8,43.34267522,2030
nga,1.07410000000,Night,UK,S,8,12.552,2030
res.cooking.other,2.93610000000,Night,UK,S,8,0,2030
res.cooking.hobs,4.00530000000,Night,UK,S,8,0,2030
res.cooking.ovens,3.60480000000,Night,UK,S,8,0,2030
res.consumer-electronics.tv,6.48470000000,Night,UK,S,8,0,2030
res.freezers,2.18890000000,Night,UK,S,8,0,2030
res.computers,1.48350000000,Night,UK,S,8,0,2030
res.refrigerators,5.00830000000,Night,UK,S,8,0,2030
res.lighting,16.42450000000,Night,UK,S,8,0,2030
res.other,2.89920000000,Night,UK,S,8,0,2030
res.wet.appliances,5.48530000000,Night,UK,S,8,0,2030
res.space-heat.existing-average,8.37880000000,Night,UK,S,8,0,2030
res.space-heat.new-average,0.90480000000,Night,UK,S,8,0,2030
res.hot-water.existing-average,19.29430000000,Night,UK,S,8,0,2030
res.hot-water.new-average,3.98670000000,Night,UK,S,8,0,2030
elc,24.82020000000,Day,UK,S,9,43.34267522,2030
nga,0.21480000000,Day,UK,S,9,12.552,2030
res.cooking.other,0.58720000000,Day,UK,S,9,0,2030
res.cooking.hobs,0.80110000000,Day,UK,S,9,0,2030
res.cooking.ovens,0.72100000000,Day,UK,S,9,0,2030
res.consumer-electronics.tv,2.59390000000,Day,UK,S,9,0,2030
res.freezers,0.62540000000,Day,UK,S,9,0,2030
res.computers,0.80920000000,Day,UK,S,9,0,2030
res.refrigerators,1.43090000000,Day,UK,S,9,0,2030
res.lighting,65.69780000000,Day,UK,S,9,0,2030
res.other,1.15970000000,Day,UK,S,9,0,2030
res.wet.appliances,2.19410000000,Day,UK,S,9,0,2030
res.space-heat.existing-average,2.05440000000,Day,UK,S,9,0,2030
res.space-heat.new-average,0.22180000000,Day,UK,S,9,0,2030
res.hot-water.existing-average,3.55470000000,Day,UK,S,9,0,2030
res.hot-water.new-average,0.73450000000,Day,UK,S,9,0,2030
elc,29.14710000000,Peak,UK,S,10,43.34267522,2030
nga,0.10750000000,Peak,UK,S,10,12.552,2030
res.cooking.other,0.29360000000,Peak,UK,S,10,0,2030
res.cooking.hobs,0.40050000000,Peak,UK,S,10,0,2030
res.cooking.ovens,0.36050000000,Peak,UK,S,10,0,2030
res.consumer-electronics.tv,1.62120000000,Peak,UK,S,10,0,2030
res.freezers,1.09450000000,Peak,UK,S,10,0,2030
res.computers,0.21580000000,Peak,UK,S,10,0,2030
res.refrigerators,2.50410000000,Peak,UK,S,10,0,2030
res.lighting,16.42450000000,Peak,UK,S,10,0,2030
res.other,1.01470000000,Peak,UK,S,10,0,2030
res.space-heat.existing-average,5.02890000000,Peak,UK,S,10,0,2030
res.space-heat.new-average,0.54300000000,Peak,UK,S,10,0,2030
res.hot-water.existing-average,13.06580000000,Peak,UK,S,10,0,2030
res.hot-water.new-average,2.69980000000,Peak,UK,S,10,0,2030
elc,32.86230000000,Evening,UK,S,11,43.34267522,2030
nga,0.75180000000,Evening,UK,S,11,12.552,2030
res.cooking.other,2.05530000000,Evening,UK,S,11,0,2030
res.cooking.hobs,2.80370000000,Evening,UK,S,11,0,2030
res.cooking.ovens,2.52330000000,Evening,UK,S,11,0,2030
res.consumer-electronics.tv,2.26960000000,Evening,UK,S,11,0,2030
res.freezers,0.46910000000,Evening,UK,S,11,0,2030
res.computers,0.72830000000,Evening,UK,S,11,0,2030
res.refrigerators,1.07320000000,Evening,UK,S,11,0,2030
res.lighting,65.69780000000,Evening,UK,S,11,0,2030
res.other,0.86980000000,Evening,UK,S,11,0,2030
res.wet.appliances,1.64560000000,Evening,UK,S,11,0,2030
res.space-heat.existing-average,2.75910000000,Evening,UK,S,11,0,2030
res.space-heat.new-average,0.29790000000,Evening,UK,S,11,0,2030
res.hot-water.existing-average,9.71930000000,Evening,UK,S,11,0,2030
res.hot-water.new-average,2.00830000000,Evening,UK,S,11,0,2030
elc,278.15920000000,Night,UK,A,12,43.34267522,2030
